Retention;MaxLevelPassed;User_id;AB_Cohort;SumRevenue;CountBuy;CountAllStart;CountAllFinish;CountCleanStart;CountCleanFinish;Get_Ads;Get_Chapter;Get_Buy;Get_Faceb;Get_TeamL;Get_TeamT;Spend_BonLives;Spend_Bonus;Spend_Boost;Spend_Lives;Spend_Moves;Spend_TeamC
1;12;2234;B;0;0;4;4;1;1;0;0;0;0;0;0;0;2700;0;0;0;0
0;42;2235;B;0;0;4;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0
3;50;2235;B;0;0;18;8;16;7;0;0;0;0;0;0;0;0;0;0;0;0
5;57;2235;B;0;0;25;7;21;5;0;0;0;0;0;0;0;0;0;0;990;0
6;59;2235;B;0;0;9;4;8;3;0;0;0;0;0;0;0;0;0;0;0;0
0;11;2236;B;0;0;12;11;9;8;0;0;0;0;0;0;0;0;0;0;2590;0
5;12;2236;B;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
0;35;2237;B;0;0;80;34;68;25;0;0;0;0;0;100;0;0;0;0;2970;0
1;50;2237;B;0;0;97;15;94;12;0;370;0;0;0;0;0;0;0;0;0;0
2;59;2237;B;0;0;57;9;53;7;0;0;0;0;0;0;0;0;0;0;0;0
3;69;2237;B;0;0;98;11;88;11;0;380;0;0;0;0;0;0;0;0;0;0
4;83;2237;B;0;0;105;14;102;12;0;0;0;0;0;0;0;0;0;0;0;0
5;83;2237;B;0;0;40;7;38;7;0;0;0;0;0;0;0;0;0;0;0;0
6;85;2237;B;0;0;63;6;61;6;0;0;0;0;0;0;0;0;0;0;0;0
7;86;2237;B;0;0;21;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0
0;59;2238;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;59;2238;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;59;2238;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;59;2238;B;0;0;18;8;18;8;0;0;0;0;0;0;0;0;0;0;0;0
0;14;2239;B;0;0;16;14;11;11;0;0;0;0;0;0;0;0;0;0;0;0
0;32;2240;B;0;0;16;4;11;2;0;0;0;0;0;0;0;0;0;0;0;0
1;32;2240;B;0;0;5;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
4;34;2240;B;0;0;9;2;7;2;0;0;0;0;0;0;0;0;0;0;0;0
5;34;2240;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;39;2240;B;0;0;14;5;12;5;0;130;0;0;0;0;0;0;0;0;0;0
7;39;2240;B;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0;50;2241;B;0;0;28;1;28;1;0;0;0;0;0;0;0;0;0;0;0;0
1;51;2241;B;0;0;35;1;33;1;0;0;0;0;0;0;0;0;0;0;0;0
2;54;2241;B;0;0;16;3;15;2;0;0;0;0;0;0;0;0;0;0;0;0
3;54;2241;B;0;0;17;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
4;59;2241;B;0;0;33;5;28;4;0;0;0;0;0;0;0;0;0;0;0;0
5;59;2241;B;0;0;26;1;26;1;0;0;0;0;0;0;0;0;0;0;0;0
6;59;2241;B;0;0;6;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
7;59;2241;B;0;0;16;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
0;14;2242;B;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;990;0
0;18;2243;B;0;0;23;18;13;12;0;0;0;0;0;0;0;0;0;0;2970;0
0;2;2244;B;0;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
1;11;2244;B;0;0;9;9;7;7;0;0;0;0;0;0;0;0;0;0;0;0
2;17;2244;B;0;0;23;4;18;2;0;0;0;0;0;0;0;0;0;0;990;0
3;17;2244;B;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
4;22;2244;B;0;0;17;5;16;5;0;0;0;0;0;100;0;0;0;0;0;0
6;25;2244;B;0;0;14;3;13;3;0;0;0;0;0;0;0;0;0;0;0;0
7;25;2244;B;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
0;70;2245;B;0;0;24;1;24;1;0;0;0;0;0;0;0;0;0;0;0;0
1;83;2245;B;0;0;115;13;111;12;0;0;0;0;0;0;0;0;0;0;0;0
2;95;2245;B;0;0;101;12;100;12;0;340;0;0;0;0;0;0;0;0;990;0
3;100;2245;B;0;0;45;5;45;5;0;0;0;0;0;0;0;0;0;0;0;0
4;105;2245;B;0;0;52;5;52;5;0;0;0;0;0;0;0;0;0;0;0;0
5;110;2245;B;0;0;92;19;89;19;0;0;0;0;0;0;0;0;0;0;0;0
6;111;2245;B;0;0;36;1;36;1;0;0;0;0;0;0;0;0;0;0;0;0
7;112;2245;B;0;0;31;3;31;3;0;0;0;0;0;0;0;0;0;0;0;0
0;14;2246;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;50;2247;B;0;0;11;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
1;51;2247;B;0;0;14;1;13;1;0;0;0;0;0;0;0;0;0;0;0;0
2;55;2247;B;0;0;18;4;16;4;0;0;0;0;0;0;0;0;0;0;0;0
0;86;2248;B;0;0;17;2;17;2;0;0;0;0;0;0;0;0;0;0;0;0
1;87;2248;B;0;0;16;1;16;1;0;0;0;0;0;0;0;0;0;0;0;0
2;91;2248;B;0;0;20;4;20;4;0;300;0;0;0;0;0;0;0;0;0;0
3;93;2248;B;0;0;6;2;6;2;0;0;0;0;0;0;0;0;0;0;0;0
4;99;2248;B;0;0;25;6;24;5;0;0;0;0;0;0;0;0;0;0;0;0
5;100;2248;B;0;0;41;1;41;1;0;0;0;0;0;0;0;0;0;0;0;0
6;105;2248;B;0;0;25;5;25;5;0;0;0;0;0;0;0;0;0;0;0;0
7;107;2248;B;0;0;20;2;20;2;0;0;0;0;0;0;0;0;0;0;0;0
0;27;2249;B;0;0;41;27;37;24;0;0;0;0;0;100;0;0;0;0;0;0
1;41;2249;B;0;0;29;13;23;9;0;180;0;0;0;0;0;0;0;0;2970;0
0;86;2250;B;0;0;52;9;48;7;0;0;0;0;0;0;0;0;0;0;0;0
1;90;2250;B;0;0;22;4;21;4;0;130;0;0;0;0;0;0;0;0;0;0
2;91;2250;B;0;0;14;1;14;1;0;0;0;0;0;0;0;0;0;0;0;0
3;91;2250;B;0;0;12;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
4;94;2250;B;0;0;25;3;22;2;0;0;0;0;0;0;0;0;0;0;0;0
5;96;2250;B;0;0;24;9;19;6;0;0;0;0;0;0;0;0;0;0;0;0
6;105;2250;B;0;0;47;9;43;7;0;0;0;0;0;0;0;0;0;0;0;0
7;105;2250;B;0;0;31;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0
0;12;2251;B;0;0;12;12;9;9;0;0;0;0;0;0;0;0;0;0;990;0
1;14;2251;B;0;0;4;1;2;1;0;0;0;0;0;0;0;0;0;0;990;0
0;55;2252;B;0;0;36;4;33;4;0;0;0;0;0;0;0;0;0;0;0;0
1;63;2252;B;0;0;56;5;55;5;0;270;0;0;0;0;0;0;0;0;0;0
2;67;2252;B;0;0;29;4;26;3;0;0;0;0;0;0;0;0;0;0;0;0
3;70;2252;B;0;0;18;3;18;3;0;0;0;0;0;0;0;0;0;0;0;0
4;73;2252;B;0;0;32;3;28;2;0;0;0;0;0;0;0;0;0;0;0;0
5;75;2252;B;0;0;40;10;39;10;0;0;0;0;0;0;0;0;0;0;0;0
6;77;2252;B;0;0;27;2;27;2;0;0;0;0;0;0;0;0;0;0;0;0
7;77;2252;B;0;0;15;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;2253;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;27;2254;B;0;0;57;27;46;18;0;0;0;0;0;100;0;0;1900;0;990;0
3;42;2254;B;0;0;64;14;59;13;0;360;0;0;0;0;0;0;0;0;0;0
6;43;2254;B;0;0;14;1;14;1;0;0;0;0;0;0;0;0;0;0;0;0
0;60;2255;B;0;0;21;4;19;3;0;340;0;0;0;0;0;0;0;0;0;0
1;63;2255;B;0;0;19;3;18;3;0;0;0;0;0;0;0;0;0;0;0;0
2;67;2255;B;0;0;39;4;36;3;0;0;0;0;0;0;0;900;0;0;0;0
3;70;2255;B;0;0;18;3;18;3;0;0;0;0;0;0;0;0;0;0;0;0
4;70;2255;B;0;0;8;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
5;70;2255;B;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;2256;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;8;2257;B;0;0;9;8;6;6;0;0;0;0;0;0;0;0;0;0;1980;0
0;77;2258;B;0;0;67;7;67;7;0;0;0;0;0;0;0;0;0;0;0;0
1;83;2258;B;0;0;69;6;68;5;0;0;0;0;0;0;0;0;0;0;0;0
2;90;2258;B;0;0;59;7;58;7;0;450;0;0;0;0;0;0;0;0;0;0
3;95;2258;B;0;0;43;5;43;5;0;0;0;0;0;0;0;0;0;0;0;0
6;95;2258;B;0;0;34;8;34;8;0;0;0;0;0;0;0;0;0;0;0;0
0;13;2259;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;19;2260;B;0;0;26;19;20;14;0;0;0;0;0;0;0;0;0;0;2970;0
0;38;2261;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;62;2262;B;0;0;24;3;24;3;0;240;0;0;0;0;0;0;0;0;0;0
3;71;2262;B;0;0;59;8;59;8;0;0;0;0;0;0;0;0;0;0;0;0
4;77;2262;B;0;0;19;1;19;1;0;0;0;0;0;0;0;0;0;0;0;0
6;82;2262;B;0;0;18;5;18;5;0;0;0;0;0;0;0;0;0;0;0;0
0;22;2263;B;0;0;19;8;19;8;0;0;0;0;0;100;0;0;0;0;0;0
1;22;2263;B;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2;22;2263;B;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3;24;2263;B;0;0;6;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0
4;24;2263;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;24;2263;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;24;2263;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;24;2263;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;20;2264;B;0;0;3;3;2;2;0;0;0;0;0;100;0;0;0;0;990;0
4;20;2264;B;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;990;0
0;46;2265;B;0;0;25;3;23;3;0;0;0;0;0;0;0;0;0;0;0;0
3;57;2265;B;0;0;74;11;71;10;0;0;0;0;0;0;0;0;0;0;0;0
4;59;2265;B;0;0;21;2;18;2;0;0;0;0;0;0;0;0;0;0;0;0
5;59;2265;B;0;0;41;8;36;8;0;0;0;0;0;0;0;0;0;0;0;0
6;59;2265;B;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
7;59;2265;B;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0;22;2266;B;0;0;33;14;27;10;0;0;0;0;0;100;0;0;1900;0;990;0
1;22;2266;B;0;0;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
0;41;2267;B;0;0;8;1;8;1;0;0;0;0;0;0;0;0;0;0;0;0
3;41;2267;B;0;0;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
4;49;2267;B;0;0;54;8;53;7;0;0;0;0;0;0;0;0;0;0;0;0
5;49;2267;B;0;0;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
6;50;2267;B;0;0;6;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0
7;50;2267;B;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
0;19;2268;B;0;0;3;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0
1;19;2268;B;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;21;2268;B;0;0;9;6;8;5;0;0;0;0;0;100;0;0;0;0;0;0
3;21;2268;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;39;2269;B;0;0;26;4;24;3;0;0;0;0;0;0;0;0;0;0;0;0
1;39;2269;B;0;0;13;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
2;43;2269;B;0;0;19;4;19;4;0;0;0;0;0;0;0;0;0;0;0;0
3;43;2269;B;0;0;12;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
4;47;2269;B;0;0;22;4;15;3;0;0;0;0;0;0;0;0;0;0;0;0
5;49;2269;B;0;0;15;2;13;2;0;0;0;0;0;0;0;0;0;0;0;0
6;49;2269;B;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
7;52;2269;B;0;0;28;3;24;1;0;0;0;0;0;0;0;0;0;0;0;0
0;25;2270;B;0;0;25;3;25;3;0;0;0;0;0;0;0;0;0;0;0;0
1;30;2270;B;0;0;28;4;26;4;0;0;0;0;0;0;0;0;0;0;0;0
2;36;2270;B;0;0;22;6;21;5;0;330;0;0;0;0;0;0;0;0;0;0
3;38;2270;B;0;0;22;2;21;2;0;0;0;0;0;0;0;0;0;0;0;0
4;41;2270;B;0;0;20;3;18;2;0;0;0;0;0;0;0;0;0;0;0;0
5;45;2270;B;0;0;21;4;17;3;0;0;0;0;0;0;0;0;0;0;0;0
6;45;2270;B;0;0;17;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0
7;45;2270;B;0;0;15;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
0;49;2271;B;0;0;30;9;29;9;0;0;0;0;0;0;0;0;0;0;990;0
1;57;2271;B;0;0;41;8;41;8;0;0;0;0;0;0;0;0;0;0;0;0
0;20;2272;B;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2;22;2272;B;0;0;3;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0
3;22;2272;B;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
4;42;2272;B;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
5;47;2272;B;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
6;48;2272;B;0;0;10;1;9;1;0;0;0;0;0;0;0;0;0;0;0;0
7;48;2272;B;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0;17;2273;B;0;0;23;3;20;3;0;0;0;0;0;0;0;0;0;0;0;0
1;17;2273;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;2274;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;16;2275;B;0;0;17;16;14;13;0;0;0;0;0;0;0;0;0;0;0;0
0;22;2276;B;0;0;33;22;24;15;0;0;0;0;0;100;0;0;0;0;2970;0
1;25;2276;B;0;0;15;3;14;3;0;0;0;0;0;0;0;0;0;0;0;0
2;25;2276;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;28;2276;B;0;0;15;3;13;2;0;0;0;0;0;0;0;0;0;0;0;0
6;29;2276;B;0;0;7;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0
0;38;2277;B;0;0;38;17;33;14;0;120;0;0;0;0;0;0;0;0;0;0
1;39;2277;B;0;0;5;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0
2;41;2277;B;0;0;6;2;6;2;0;0;0;0;0;0;0;0;0;0;0;0
3;45;2277;B;0;0;9;4;6;2;0;0;0;0;0;0;0;0;0;0;0;0
5;45;2277;B;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
7;49;2277;B;0;0;15;4;11;2;0;0;0;0;0;0;0;0;0;0;0;0
0;4;2278;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;38;2279;B;0;0;60;38;48;27;0;210;0;0;20;100;0;0;0;0;2970;0
1;43;2279;B;0;0;21;5;20;5;0;0;0;0;0;0;0;0;0;0;0;0
2;70;2279;B;0;0;84;26;74;22;0;130;0;0;50;0;0;0;0;0;0;0
4;70;2279;B;0;0;7;0;7;0;0;0;0;0;30;0;0;0;0;0;0;0
5;70;2279;B;0;0;16;4;15;4;0;0;0;0;40;0;0;0;0;0;0;0
0;18;2280;B;0;0;7;7;4;4;0;0;0;0;0;0;0;0;0;0;1980;0
0;24;2281;B;0;0;12;6;10;5;0;0;0;0;0;100;0;0;0;0;0;0
1;26;2281;B;0;0;3;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0
6;28;2281;B;0;0;8;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0
0;59;2282;B;0;0;12;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
1;59;2282;B;0;0;24;0;24;0;0;0;0;0;40;0;0;0;0;0;0;0
2;70;2282;B;0;0;102;11;97;11;0;110;0;0;50;0;0;0;0;0;0;0
3;76;2282;B;0;0;78;6;77;6;0;0;0;0;60;0;0;0;0;0;0;0
4;86;2282;B;0;0;123;10;121;8;0;0;0;0;30;0;0;0;0;0;0;0
5;91;2282;B;0;0;132;8;130;6;0;450;0;0;20;0;0;0;0;0;990;0
0;22;2283;B;0;0;7;1;4;0;0;0;0;0;0;0;0;0;0;0;2970;0
1;22;2283;B;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2;22;2283;B;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0;39;2284;B;0;0;20;5;20;5;0;300;0;0;0;0;0;0;0;0;0;0
0;15;2285;B;0;0;17;15;13;11;0;0;0;0;0;0;0;0;0;0;2590;0
1;25;2285;B;0;0;25;10;24;10;0;0;0;0;0;100;0;0;0;0;0;0
6;25;2285;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;9;2286;B;0;0;9;9;7;7;0;0;0;0;0;0;0;0;0;0;2590;0
4;9;2286;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;16;2287;B;0;0;20;16;16;14;0;0;0;0;0;0;0;0;0;0;990;0
1;25;2287;B;0;0;29;9;25;9;0;0;0;0;0;100;0;0;0;0;0;0
2;27;2287;B;0;0;9;2;9;2;0;0;0;0;0;0;0;0;0;0;0;0
3;28;2287;B;0;0;5;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0
4;34;2287;B;0;0;29;6;23;4;0;0;0;0;0;0;0;0;0;0;990;0
5;34;2287;B;0;0;8;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
0;5;2288;B;0;0;5;5;3;3;0;0;0;0;0;0;0;0;0;0;990;0
1;14;2288;B;0;0;24;8;20;5;0;0;0;0;0;0;0;0;0;0;1980;0
3;18;2288;B;0;0;21;4;21;4;0;0;0;0;0;0;0;0;0;0;0;0
4;18;2288;B;0;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
5;18;2288;B;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
6;23;2288;B;0;0;36;5;36;5;0;0;0;0;0;100;0;0;0;0;0;0
0;39;2289;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;39;2289;B;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
3;39;2289;B;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0;55;2290;B;0;0;14;3;12;2;0;0;0;0;0;0;0;0;0;0;0;0
1;59;2290;B;0;0;11;4;10;3;0;0;0;0;0;0;0;0;0;0;0;0
3;62;2290;B;0;0;25;3;24;2;0;170;0;0;0;0;0;0;0;0;0;0
4;63;2290;B;0;0;20;1;19;1;0;0;0;0;0;0;0;0;0;0;0;0
6;65;2290;B;0;0;13;2;10;1;0;0;0;0;0;0;0;0;0;0;0;0
7;66;2290;B;0;0;9;1;8;1;0;0;0;0;0;0;0;0;0;0;0;0
0;43;2291;B;0;0;57;5;57;5;0;0;0;0;0;0;0;0;0;0;0;0
1;43;2291;B;0;0;13;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
2;43;2291;B;0;0;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
3;43;2291;B;0;0;15;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
5;43;2291;B;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
6;43;2291;B;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
7;46;2291;B;0;0;32;3;32;3;0;0;0;0;0;0;0;0;0;0;0;0
2;0;2292;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;2293;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;26;2294;B;0;0;5;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0
1;26;2294;B;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2;28;2294;B;0;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
3;28;2294;B;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;29;2294;B;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
5;36;2294;B;0;0;7;7;6;6;0;240;0;0;0;0;0;0;0;0;0;0
6;36;2294;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;39;2294;B;0;0;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0
0;40;2295;B;0;0;9;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0
4;40;2295;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;45;2296;B;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2;45;2296;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;45;2296;B;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
4;45;2296;B;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
5;46;2296;B;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
6;46;2296;B;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
7;46;2296;B;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0;40;2297;B;0;0;27;6;24;4;0;420;0;0;0;0;0;0;0;0;0;0
1;41;2297;B;0;0;9;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0
3;47;2297;B;0;0;37;6;30;5;0;0;0;0;0;0;0;0;0;0;0;0
5;51;2297;B;0;0;37;4;35;4;0;0;0;0;0;0;0;0;0;0;0;0
6;56;2297;B;0;0;34;8;31;7;0;0;0;0;0;0;0;0;0;0;0;0
0;46;2298;B;0;0;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
4;46;2298;B;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
5;46;2298;B;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
6;46;2298;B;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
7;46;2298;B;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
0;35;2299;B;159;3;0;0;0;0;0;170;3400;0;10;0;0;0;0;0;0;0
2;34;2299;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;34;2299;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;35;2299;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;34;2299;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;14;2300;B;0;0;3;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2;17;2300;B;0;0;5;3;4;2;0;0;0;0;0;0;0;0;0;0;2590;0
0;17;2301;B;0;0;17;17;13;13;0;0;0;0;0;0;0;0;0;0;2590;0
1;38;2301;B;0;0;40;21;34;17;0;170;0;0;0;100;0;0;0;0;0;0
7;45;2301;B;0;0;13;7;12;6;0;0;0;0;0;0;0;0;0;0;0;0
0;29;2302;B;0;0;27;16;26;15;0;0;0;0;0;100;0;0;0;0;0;0
0;30;2303;B;0;0;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2;30;2303;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;32;2304;B;0;0;48;32;41;29;0;0;0;0;0;100;0;0;0;0;990;0
0;32;2305;B;0;0;5;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
1;32;2305;B;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
3;34;2305;B;0;0;10;2;8;2;0;0;0;0;0;0;0;0;0;0;0;0
4;34;2305;B;0;0;6;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
5;37;2305;B;0;0;9;3;9;3;0;100;0;0;0;0;0;0;0;0;0;0
6;40;2305;B;0;0;6;3;5;2;0;0;0;0;0;0;0;0;0;0;0;0
0;23;2306;B;0;0;12;5;7;2;0;0;0;0;0;100;0;0;0;0;0;0
1;29;2306;B;0;0;10;6;9;6;0;0;0;0;0;0;0;0;0;0;0;0
2;34;2306;B;0;0;11;5;9;5;0;0;0;0;0;0;0;0;0;0;0;0
4;34;2306;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;34;2306;B;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
6;34;2306;B;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
7;34;2306;B;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0;43;2307;B;0;0;31;8;25;5;0;0;0;0;30;0;0;0;0;0;0;0
1;45;2307;B;0;0;15;2;14;2;0;0;0;0;0;0;0;0;0;0;0;0
2;51;2307;B;0;0;8;3;8;3;0;0;0;0;0;0;0;0;0;0;0;0
3;56;2307;B;0;0;43;5;39;3;0;0;0;0;0;0;0;0;0;0;0;0
4;57;2307;B;0;0;8;1;7;1;0;0;0;0;0;0;0;0;0;0;0;0
5;59;2307;B;0;0;6;2;5;2;0;0;0;0;0;0;0;0;0;0;0;0
6;59;2307;B;0;0;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
7;59;2307;B;0;0;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
0;20;2308;B;0;0;4;1;3;1;0;0;0;0;0;100;0;0;0;0;0;0
1;22;2308;B;0;0;7;2;6;1;0;0;0;0;0;0;0;0;0;0;0;0
2;22;2308;B;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
4;22;2308;B;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;2309;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;70;2310;B;0;0;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
1;79;2310;B;0;0;108;9;108;9;0;0;0;0;0;0;0;0;0;0;0;0
2;86;2310;B;0;0;30;7;30;7;0;0;0;0;0;0;0;0;0;0;0;0
3;87;2310;B;0;0;14;1;13;1;0;0;0;0;0;0;0;0;0;0;0;0
4;90;2310;B;0;0;32;3;32;3;0;400;0;0;0;0;0;0;0;0;0;0
5;95;2310;B;0;0;32;5;32;5;0;0;0;0;0;0;0;0;0;0;0;0
7;95;2310;B;0;0;23;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0
0;43;2311;B;0;0;25;6;22;4;0;0;0;0;0;0;0;0;0;0;0;0
1;43;2311;B;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
